"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M1"	"Inhibition of adenylate cyclase pathway"	"Inhibition of adenylate cyclase pathway"	"2/626"	"14/7644"	0.320120623811452	0.861757330135461	0.771641010467039	"ADCY4/ADCY5"	2
"M1"	"repression of WNT target genes"	"repression of WNT target genes"	"2/626"	"14/7644"	0.320120623811452	0.861757330135461	0.771641010467039	"TLE2/LEF1"	2
"M1"	"HSF1-dependent transactivation"	"HSF1-dependent transactivation"	"4/626"	"35/7644"	0.321282520354468	0.861757330135461	0.771641010467039	"UBB/DNAJB1/HSPA1A/HSPA2"	4
"M1"	"Regulation of HSF1-mediated heat shock response"	"Regulation of HSF1-mediated heat shock response"	"4/626"	"35/7644"	0.321282520354468	0.861757330135461	0.771641010467039	"UBB/DNAJB1/HSPA1A/HSPA2"	4
"M1"	"Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants"	"Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants"	"6/626"	"57/7644"	0.323093036264663	0.861757330135461	0.771641010467039	"UBC/UBB/KAT2A/MYC/DLL4/HDAC10"	6
"M1"	"Constitutive Signaling by NOTCH1 PEST Domain Mutants"	"Constitutive Signaling by NOTCH1 PEST Domain Mutants"	"6/626"	"57/7644"	0.323093036264663	0.861757330135461	0.771641010467039	"UBC/UBB/KAT2A/MYC/DLL4/HDAC10"	6
"M1"	"G alpha (z) signalling events"	"G alpha (z) signalling events"	"5/626"	"46/7644"	0.323485092644189	0.861757330135461	0.771641010467039	"PRKCA/ADCY4/ADCY5/ADRA2A/ADRA2C"	5
"M1"	"G2/M Transition"	"G2/M Transition"	"11/626"	"114/7644"	0.330170938708505	0.87530980306725	0.783776264257998	"UBC/UBB/TUBA4A/RAB8A/CCNB1/CENPF/FOXM1/CDK1/PKMYT1/CCNB2/MYBL2"	11
"M1"	"Opioid Signalling"	"Opioid Signalling"	"8/626"	"80/7644"	0.331398075260096	0.87530980306725	0.783776264257998	"PRKCA/ITPR3/PRKAR2A/PLCB2/ADCY4/PLA2G4A/ADCY5/POMC"	8
"M1"	"Activation of G protein gated Potassium channels"	"Activation of G protein gated Potassium channels"	"3/626"	"25/7644"	0.336521730543514	0.87530980306725	0.783776264257998	"KCNJ5/GABBR1/GABBR2"	3
"M1"	"Effects of PIP2 hydrolysis"	"Effects of PIP2 hydrolysis"	"3/626"	"25/7644"	0.336521730543514	0.87530980306725	0.783776264257998	"ITPR3/DGKA/DGKH"	3
"M1"	"Frs2-mediated activation"	"Frs2-mediated activation"	"3/626"	"25/7644"	0.336521730543514	0.87530980306725	0.783776264257998	"IL6ST/BRAF/CDK1"	3
"M1"	"G protein gated Potassium channels"	"G protein gated Potassium channels"	"3/626"	"25/7644"	0.336521730543514	0.87530980306725	0.783776264257998	"KCNJ5/GABBR1/GABBR2"	3
"M1"	"G0 and Early G1"	"G0 and Early G1"	"3/626"	"25/7644"	0.336521730543514	0.87530980306725	0.783776264257998	"TOP2A/CDK1/MYBL2"	3
"M1"	"Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits"	"Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits"	"3/626"	"25/7644"	0.336521730543514	0.87530980306725	0.783776264257998	"KCNJ5/GABBR1/GABBR2"	3
"M1"	"SHC-related events"	"SHC-related events"	"3/626"	"25/7644"	0.336521730543514	0.87530980306725	0.783776264257998	"IL6ST/SHC3/CDK1"	3
"M1"	"formation of the beta-catenin:TCF transactivating complex"	"formation of the beta-catenin:TCF transactivating complex"	"6/626"	"58/7644"	0.337997349467298	0.876846527021183	0.785152288787357	"MYC/TLE2/LEF1/HIST1H2BK/PYGO1/HIST2H2AA3"	6
"M1"	"Insulin receptor signalling cascade"	"Insulin receptor signalling cascade"	"9/626"	"92/7644"	0.339381626373298	0.87813888181707	0.786309498509523	"IL6ST/FGFR1/CAB39L/FGFR2/SHC3/FGFR4/TRIB3/CDK1/FGF17"	9
"M1"	"Fatty acids"	"Fatty acids"	"2/626"	"15/7644"	0.351072399003141	0.899551338617588	0.805482796170404	"CYP4F11/CYP4B1"	2
"M1"	"Glycogen synthesis"	"Glycogen synthesis"	"2/626"	"15/7644"	0.351072399003141	0.899551338617588	0.805482796170404	"UBC/UBB"	2
"M1"	"Prolactin receptor signaling"	"Prolactin receptor signaling"	"2/626"	"15/7644"	0.351072399003141	0.899551338617588	0.805482796170404	"PRL/GH1"	2
"M1"	"Mitotic G2-G2/M phases"	"Mitotic G2-G2/M phases"	"11/626"	"116/7644"	0.351287959682146	0.899551338617588	0.805482796170404	"UBC/UBB/TUBA4A/RAB8A/CCNB1/CENPF/FOXM1/CDK1/PKMYT1/CCNB2/MYBL2"	11
"M1"	"VEGFA-VEGFR2 Pathway"	"VEGFA-VEGFR2 Pathway"	"10/626"	"105/7644"	0.35707959279706	0.912025454798675	0.816652459923823	"HSPB1/IL6ST/PRKCA/MAPK13/ITPR3/AXL/TRIB3/CAV1/CDK1/PAK3"	10
"M1"	"BMAL1:CLOCK,NPAS2 activates circadian gene expression"	"BMAL1:CLOCK,NPAS2 activates circadian gene expression"	"4/626"	"37/7644"	0.359638440955651	0.913879751832717	0.818312848048202	"NR1D1/DBP/NCOA2/CLOCK"	4
"M1"	"VEGFR2 mediated vascular permeability"	"VEGFR2 mediated vascular permeability"	"3/626"	"26/7644"	0.359649952789868	0.913879751832717	0.818312848048202	"TRIB3/CAV1/PAK3"	3
"M1"	"EPH-Ephrin signaling"	"EPH-Ephrin signaling"	"9/626"	"94/7644"	0.36312537820682	0.918003188272853	0.822005085468177	"MMP2/NGEF/MYH11/SDC2/DNM1/EPHB2/EFNA3/MYH14/PAK3"	9
"M1"	"Transport of inorganic cations/anions and amino acids/oligopeptides"	"Transport of inorganic cations/anions and amino acids/oligopeptides"	"9/626"	"94/7644"	0.36312537820682	0.918003188272853	0.822005085468177	"SLC26A2/SLC6A6/SLC4A3/SLC1A3/SLC7A2/SLC4A8/SLC9A7/SLC7A5/SLC5A8"	9
"M1"	"Cell-cell junction organization"	"Cell-cell junction organization"	"6/626"	"60/7644"	0.368001214066732	0.92560711456886	0.828813848405703	"CLDN1/CDH2/CDH11/CLDN11/CDH12/CDH4"	6
"M1"	"Translocation of GLUT4 to the plasma membrane"	"Translocation of GLUT4 to the plasma membrane"	"6/626"	"60/7644"	0.368001214066732	0.92560711456886	0.828813848405703	"TBC1D4/RAB8A/LNPEP/RALGAPA2/SLC2A4/MYH7"	6
"M1"	"Amino acid and oligopeptide SLC transporters"	"Amino acid and oligopeptide SLC transporters"	"5/626"	"49/7644"	0.37361265688817	0.93269334640506	0.835159053608228	"SLC6A6/SLC1A3/SLC7A2/SLC7A5/SLC5A8"	5
"M1"	"APC/C:Cdc20 mediated degradation of mitotic proteins"	"APC/C:Cdc20 mediated degradation of mitotic proteins"	"7/626"	"72/7644"	0.376086448685714	0.93269334640506	0.835159053608228	"UBC/UBB/CCNB1/CDK1/PTTG1/UBE2C/CDC20"	7
"M1"	"Transport of vitamins, nucleosides, and related molecules"	"Transport of vitamins, nucleosides, and related molecules"	"4/626"	"38/7644"	0.37881856339266	0.93269334640506	0.835159053608228	"SLCO2A1/SLCO2B1/APOD/SLC27A6"	4
"M1"	"Cell-extracellular matrix interactions"	"Cell-extracellular matrix interactions"	"2/626"	"16/7644"	0.381522540177482	0.93269334640506	0.835159053608228	"LIMS1/FLNC"	2
"M1"	"CRMPs in Sema3A signaling"	"CRMPs in Sema3A signaling"	"2/626"	"16/7644"	0.381522540177482	0.93269334640506	0.835159053608228	"DPYSL3/DPYSL4"	2
"M1"	"TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)"	"TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)"	"2/626"	"16/7644"	0.381522540177482	0.93269334640506	0.835159053608228	"UBC/UBB"	2
"M1"	"TRAF6 mediated induction of TAK1 complex"	"TRAF6 mediated induction of TAK1 complex"	"2/626"	"16/7644"	0.381522540177482	0.93269334640506	0.835159053608228	"UBC/UBB"	2
"M1"	"Trafficking of GluR2-containing AMPA receptors"	"Trafficking of GluR2-containing AMPA receptors"	"2/626"	"16/7644"	0.381522540177482	0.93269334640506	0.835159053608228	"PRKCA/GRIA3"	2
"M1"	"Eukaryotic Translation Termination"	"Eukaryotic Translation Termination"	"8/626"	"84/7644"	0.382227878474444	0.93269334640506	0.835159053608228	"RPL7/RPL9/RPS27/RPS26/RPS28/RPL21/RPL36A/RPS4Y1"	8
"M1"	"Peptide chain elongation"	"Peptide chain elongation"	"8/626"	"84/7644"	0.382227878474444	0.93269334640506	0.835159053608228	"RPL7/RPL9/RPS27/RPS26/RPS28/RPL21/RPL36A/RPS4Y1"	8
"M1"	"CREB phosphorylation through the activation of Ras"	"CREB phosphorylation through the activation of Ras"	"3/626"	"27/7644"	0.38265648217173	0.93269334640506	0.835159053608228	"BRAF/GRIN2C/RASGRF1"	3
"M1"	"Prolonged ERK activation events"	"Prolonged ERK activation events"	"3/626"	"27/7644"	0.38265648217173	0.93269334640506	0.835159053608228	"IL6ST/BRAF/CDK1"	3
"M1"	"Ca2+ pathway"	"Ca2+ pathway"	"6/626"	"61/7644"	0.383053675062421	0.93269334640506	0.835159053608228	"PRKCA/ITPR3/LEF1/WNT11/PRKG1/PLCB2"	6
"M1"	"MyD88:Mal cascade initiated on plasma membrane"	"MyD88:Mal cascade initiated on plasma membrane"	"9/626"	"96/7644"	0.38704534792629	0.93324072942811	0.835649195292258	"UBC/UBB/IL6ST/FOS/CD36/MAPK10/SAA1/SOCS1/CDK1"	9
"M1"	"Toll Like Receptor 2 (TLR2) Cascade"	"Toll Like Receptor 2 (TLR2) Cascade"	"9/626"	"96/7644"	0.38704534792629	0.93324072942811	0.835649195292258	"UBC/UBB/IL6ST/FOS/CD36/MAPK10/SAA1/SOCS1/CDK1"	9
"M1"	"Toll Like Receptor TLR1:TLR2 Cascade"	"Toll Like Receptor TLR1:TLR2 Cascade"	"9/626"	"96/7644"	0.38704534792629	0.93324072942811	0.835649195292258	"UBC/UBB/IL6ST/FOS/CD36/MAPK10/SAA1/SOCS1/CDK1"	9
"M1"	"Toll Like Receptor TLR6:TLR2 Cascade"	"Toll Like Receptor TLR6:TLR2 Cascade"	"9/626"	"96/7644"	0.38704534792629	0.93324072942811	0.835649195292258	"UBC/UBB/IL6ST/FOS/CD36/MAPK10/SAA1/SOCS1/CDK1"	9
"M1"	"Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins"	"Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins"	"7/626"	"73/7644"	0.389874182113422	0.936672729767211	0.838722301974358	"UBC/UBB/CCNB1/CDK1/PTTG1/UBE2C/CDC20"	7
"M1"	"Creation of C4 and C2 activators"	"Creation of C4 and C2 activators"	"5/626"	"50/7644"	0.390359069014993	0.936672729767211	0.838722301974358	"C1R/C1S/FCN3/FCN2/MASP1"	5
"M1"	"DAP12 interactions"	"DAP12 interactions"	"16/626"	"179/7644"	0.394911541519013	0.943303346489953	0.844659536981285	"IL6ST/CDKN1A/PRKCA/ITPR3/EGFR/PDGFRA/FGFR1/PRKAR2A/FGFR2/FGFR4/TRIB3/ADCY4/ADCY5/CDK1/FGF17/KIT"	16
"M1"	"IRS-mediated signalling"	"IRS-mediated signalling"	"8/626"	"85/7644"	0.395026123908507	0.943303346489953	0.844659536981285	"IL6ST/FGFR1/CAB39L/FGFR2/FGFR4/TRIB3/CDK1/FGF17"	8
"M1"	"Activation of NMDA receptor upon glutamate binding and postsynaptic events"	"Activation of NMDA receptor upon glutamate binding and postsynaptic events"	"4/626"	"39/7644"	0.397939749876274	0.947976663767758	0.848844152696607	"GRIA3/BRAF/GRIN2C/RASGRF1"	4
"M1"	"G1/S Transition"	"G1/S Transition"	"10/626"	"109/7644"	0.402246414997466	0.950218128700581	0.850851221514249	"UBC/UBB/CDKN1A/MYC/CCNB1/TYMS/RRM2/CDK1/CDT1/PKMYT1"	10
"M1"	"Dual incision reaction in TC-NER"	"Dual incision reaction in TC-NER"	"3/626"	"28/7644"	0.405471275373316	0.950218128700581	0.850851221514249	"POLR2I/ERCC5/POLR2F"	3
"M1"	"Formation of transcription-coupled NER (TC-NER) repair complex"	"Formation of transcription-coupled NER (TC-NER) repair complex"	"3/626"	"28/7644"	0.405471275373316	0.950218128700581	0.850851221514249	"POLR2I/ERCC5/POLR2F"	3
"M1"	"Constitutive PI3K/AKT Signaling in Cancer"	"Constitutive PI3K/AKT Signaling in Cancer"	"8/626"	"86/7644"	0.407832682964304	0.950218128700581	0.850851221514249	"CDKN1A/EGFR/PDGFRA/FGFR1/FGFR2/FGFR4/FGF17/KIT"	8
"M1"	"Activated point mutants of FGFR2"	"Activated point mutants of FGFR2"	"2/626"	"17/7644"	0.411345688408223	0.950218128700581	0.850851221514249	"FGFR2/FGF17"	2
"M1"	"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase"	"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase"	"2/626"	"17/7644"	0.411345688408223	0.950218128700581	0.850851221514249	"UBE2C/CDC20"	2
"M1"	"eNOS activation and regulation"	"eNOS activation and regulation"	"2/626"	"17/7644"	0.411345688408223	0.950218128700581	0.850851221514249	"ZDHHC21/CAV1"	2
"M1"	"FGFR2 ligand binding and activation"	"FGFR2 ligand binding and activation"	"2/626"	"17/7644"	0.411345688408223	0.950218128700581	0.850851221514249	"FGFR2/FGF17"	2
"M1"	"Metabolism of nitric oxide"	"Metabolism of nitric oxide"	"2/626"	"17/7644"	0.411345688408223	0.950218128700581	0.850851221514249	"ZDHHC21/CAV1"	2
"M1"	"RAF/MAP kinase cascade"	"RAF/MAP kinase cascade"	"2/626"	"17/7644"	0.411345688408223	0.950218128700581	0.850851221514249	"IL6ST/CDK1"	2
"M1"	"Ras activation uopn Ca2+ infux through NMDA receptor"	"Ras activation uopn Ca2+ infux through NMDA receptor"	"2/626"	"17/7644"	0.411345688408223	0.950218128700581	0.850851221514249	"GRIN2C/RASGRF1"	2
"M1"	"Signaling by FGFR2 mutants"	"Signaling by FGFR2 mutants"	"2/626"	"17/7644"	0.411345688408223	0.950218128700581	0.850851221514249	"FGFR2/FGF17"	2
"M1"	"Unblocking of NMDA receptor, glutamate binding and activation"	"Unblocking of NMDA receptor, glutamate binding and activation"	"2/626"	"17/7644"	0.411345688408223	0.950218128700581	0.850851221514249	"GRIA3/GRIN2C"	2
"M1"	"Gastrin-CREB signalling pathway via PKC and MAPK"	"Gastrin-CREB signalling pathway via PKC and MAPK"	"19/626"	"217/7644"	0.414900885349006	0.956201807862476	0.856209170989503	"IL6ST/PRKCA/ITPR3/EGFR/AGTR1/AVPR1A/DGKA/LPAR1/PLCB2/CYSLTR2/HTR2B/DGKH/PTGFR/SAA1/CDK1/PROK1/GNRHR2/NTS/GNRHR"	19
"M1"	"TRAF6 Mediated Induction of proinflammatory cytokines"	"TRAF6 Mediated Induction of proinflammatory cytokines"	"7/626"	"75/7644"	0.417452297672408	0.959849714601755	0.859475606149322	"UBC/UBB/IL6ST/FOS/MAPK10/SAA1/CDK1"	7
"M1"	"Synthesis of substrates in N-glycan biosythesis"	"Synthesis of substrates in N-glycan biosythesis"	"5/626"	"52/7644"	0.423726432006538	0.972020588237219	0.870373738259043	"CTSA/NEU3/NANS/PMM2/ST6GALNAC5"	5
"M1"	"CDO in myogenesis"	"CDO in myogenesis"	"3/626"	"29/7644"	0.428031208752655	0.977370801552722	0.875164465143071	"CDH2/CDH4/CTNNA2"	3
"M1"	"Myogenesis"	"Myogenesis"	"3/626"	"29/7644"	0.428031208752655	0.977370801552722	0.875164465143071	"CDH2/CDH4/CTNNA2"	3
"M1"	"IRS-related events"	"IRS-related events"	"8/626"	"88/7644"	0.43341706151155	0.979406320812594	0.876987124589746	"IL6ST/FGFR1/CAB39L/FGFR2/FGFR4/TRIB3/CDK1/FGF17"	8
"M1"	"PI-3K cascade"	"PI-3K cascade"	"9/626"	"100/7644"	0.435045135640526	0.979406320812594	0.876987124589746	"CDKN1A/EGFR/PDGFRA/FGFR1/FGFR2/FGFR4/TRIB3/FGF17/KIT"	9
"M1"	"PI3K events in ERBB2 signaling"	"PI3K events in ERBB2 signaling"	"9/626"	"100/7644"	0.435045135640526	0.979406320812594	0.876987124589746	"CDKN1A/EGFR/PDGFRA/FGFR1/FGFR2/FGFR4/TRIB3/FGF17/KIT"	9
"M1"	"PI3K events in ERBB4 signaling"	"PI3K events in ERBB4 signaling"	"9/626"	"100/7644"	0.435045135640526	0.979406320812594	0.876987124589746	"CDKN1A/EGFR/PDGFRA/FGFR1/FGFR2/FGFR4/TRIB3/FGF17/KIT"	9
"M1"	"PI3K/AKT Signaling in Cancer"	"PI3K/AKT Signaling in Cancer"	"9/626"	"100/7644"	0.435045135640526	0.979406320812594	0.876987124589746	"CDKN1A/EGFR/PDGFRA/FGFR1/FGFR2/FGFR4/TRIB3/FGF17/KIT"	9
"M1"	"PIP3 activates AKT signaling"	"PIP3 activates AKT signaling"	"9/626"	"100/7644"	0.435045135640526	0.979406320812594	0.876987124589746	"CDKN1A/EGFR/PDGFRA/FGFR1/FGFR2/FGFR4/TRIB3/FGF17/KIT"	9
"M1"	"Condensation of Prophase Chromosomes"	"Condensation of Prophase Chromosomes"	"4/626"	"41/7644"	0.435840754266755	0.979406320812594	0.876987124589746	"HIST1H2BK/CCNB1/CDK1/HIST2H2AA3"	4
"M1"	"Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon"	"Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon"	"2/626"	"18/7644"	0.440440316210914	0.983054849921207	0.880254117036037	"UBC/UBB"	2
"M1"	"Inactivation of APC/C via direct inhibition of the APC/C complex"	"Inactivation of APC/C via direct inhibition of the APC/C complex"	"2/626"	"18/7644"	0.440440316210914	0.983054849921207	0.880254117036037	"UBE2C/CDC20"	2
"M1"	"Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components"	"Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components"	"2/626"	"18/7644"	0.440440316210914	0.983054849921207	0.880254117036037	"UBE2C/CDC20"	2
"M1"	"Eukaryotic Translation Elongation"	"Eukaryotic Translation Elongation"	"8/626"	"89/7644"	0.446168909582803	0.991375312548337	0.887704486141853	"RPL7/RPL9/RPS27/RPS26/RPS28/RPL21/RPL36A/RPS4Y1"	8
"M1"	"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	"8/626"	"89/7644"	0.446168909582803	0.991375312548337	0.887704486141853	"RPL7/RPL9/RPS27/RPS26/RPS28/RPL21/RPL36A/RPS4Y1"	8
"M1"	"Amine compound SLC transporters"	"Amine compound SLC transporters"	"3/626"	"30/7644"	0.450279853345258	0.993824798808798	0.889897822928267	"SLC6A6/RHCG/SLC44A5"	3
"M1"	"GRB2 events in ERBB2 signaling"	"GRB2 events in ERBB2 signaling"	"3/626"	"30/7644"	0.450279853345258	0.993824798808798	0.889897822928267	"IL6ST/EGFR/CDK1"	3
"M1"	"HSF1 activation"	"HSF1 activation"	"3/626"	"30/7644"	0.450279853345258	0.993824798808798	0.889897822928267	"UBB/DNAJB1/HSPA1A"	3
"M1"	"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion"	"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion"	"4/626"	"42/7644"	0.454545365161023	0.998790370010141	0.894344130775452	"RAPGEF4/ITPR3/PRKAR2A/ADCY5"	4
"M1"	"Transcriptional regulation of pluripotent stem cells"	"Transcriptional regulation of pluripotent stem cells"	"4/626"	"42/7644"	0.454545365161023	0.998790370010141	0.894344130775452	"HIF3A/POLR2I/TDGF1/POLR2F"	4
"M1"	"Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD)"	"Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD)"	"37/626"	"441/7644"	0.46383050286715	0.999989483626728	0.895417849803316	"C3/CD55/CXCR4/GABBR1/MC2R/AGTR1/AVPR1A/CXCL12/NPY1R/PTH1R/CCL2/WNT11/LPAR1/CNR1/CYSLTR2/SHH/CX3CL1/HTR2B/CCL21/PTGER3/POMC/PTGFR/SSTR2/SAA1/GABBR2/FPR1/ADRA2A/ADRA2C/RXFP1/CXCL2/PROK1/GNRHR2/OPN3/SSTR5/CXCL1/NTS/GNRHR"	37
"M1"	"GPCR ligand binding"	"GPCR ligand binding"	"37/626"	"441/7644"	0.46383050286715	0.999989483626728	0.895417849803316	"C3/CD55/CXCR4/GABBR1/MC2R/AGTR1/AVPR1A/CXCL12/NPY1R/PTH1R/CCL2/WNT11/LPAR1/CNR1/CYSLTR2/SHH/CX3CL1/HTR2B/CCL21/PTGER3/POMC/PTGFR/SSTR2/SAA1/GABBR2/FPR1/ADRA2A/ADRA2C/RXFP1/CXCL2/PROK1/GNRHR2/OPN3/SSTR5/CXCL1/NTS/GNRHR"	37
"M1"	"Ephrin signaling"	"Ephrin signaling"	"2/626"	"19/7644"	0.468725675197507	0.999989483626728	0.895417849803316	"EPHB2/PAK3"	2
"M1"	"Mitotic Spindle Checkpoint"	"Mitotic Spindle Checkpoint"	"2/626"	"19/7644"	0.468725675197507	0.999989483626728	0.895417849803316	"UBE2C/CDC20"	2
"M1"	"Signaling by NODAL"	"Signaling by NODAL"	"2/626"	"19/7644"	0.468725675197507	0.999989483626728	0.895417849803316	"PCSK6/TDGF1"	2
"M1"	"PI3K/AKT activation"	"PI3K/AKT activation"	"9/626"	"103/7644"	0.470840059660974	0.999989483626728	0.895417849803316	"CDKN1A/EGFR/PDGFRA/FGFR1/FGFR2/FGFR4/TRIB3/FGF17/KIT"	9
"M1"	"Amino acid transport across the plasma membrane"	"Amino acid transport across the plasma membrane"	"3/626"	"31/7644"	0.472167204795623	0.999989483626728	0.895417849803316	"SLC6A6/SLC7A2/SLC7A5"	3
"M1"	"Elongation arrest and recovery"	"Elongation arrest and recovery"	"3/626"	"31/7644"	0.472167204795623	0.999989483626728	0.895417849803316	"CCNT1/POLR2I/POLR2F"	3
"M1"	"HIV elongation arrest and recovery"	"HIV elongation arrest and recovery"	"3/626"	"31/7644"	0.472167204795623	0.999989483626728	0.895417849803316	"CCNT1/POLR2I/POLR2F"	3
"M1"	"Inwardly rectifying K+ channels"	"Inwardly rectifying K+ channels"	"3/626"	"31/7644"	0.472167204795623	0.999989483626728	0.895417849803316	"KCNJ5/GABBR1/GABBR2"	3
"M1"	"Pausing and recovery of HIV elongation"	"Pausing and recovery of HIV elongation"	"3/626"	"31/7644"	0.472167204795623	0.999989483626728	0.895417849803316	"CCNT1/POLR2I/POLR2F"	3
"M1"	"Pausing and recovery of Tat-mediated HIV elongation"	"Pausing and recovery of Tat-mediated HIV elongation"	"3/626"	"31/7644"	0.472167204795623	0.999989483626728	0.895417849803316	"CCNT1/POLR2I/POLR2F"	3
"M1"	"Tat-mediated HIV elongation arrest and recovery"	"Tat-mediated HIV elongation arrest and recovery"	"3/626"	"31/7644"	0.472167204795623	0.999989483626728	0.895417849803316	"CCNT1/POLR2I/POLR2F"	3
"M1"	"Iron uptake and transport"	"Iron uptake and transport"	"4/626"	"43/7644"	0.473040645518296	0.999989483626728	0.895417849803316	"TCIRG1/CYBRD1/HEPH/LCN2"	4
"M1"	"GABA receptor activation"	"GABA receptor activation"	"5/626"	"55/7644"	0.473057808109864	0.999989483626728	0.895417849803316	"KCNJ5/GABBR1/ADCY4/ADCY5/GABBR2"	5
"M1"	"Signaling by Insulin receptor"	"Signaling by Insulin receptor"	"10/626"	"116/7644"	0.481331604777716	0.999989483626728	0.895417849803316	"TCIRG1/IL6ST/FGFR1/CAB39L/FGFR2/SHC3/FGFR4/TRIB3/CDK1/FGF17"	10
"M1"	"Transmission across Chemical Synapses"	"Transmission across Chemical Synapses"	"17/626"	"201/7644"	0.482094193543768	0.999989483626728	0.895417849803316	"PRKCA/KCNJ5/GABBR1/ABAT/SLC1A3/CACNA2D1/GRIA3/BRAF/PLCB2/ADCY4/RAB3A/CACNB2/GRIN2C/GAD1/ADCY5/GABBR2/RASGRF1"	17
"M1"	"GAB1 signalosome"	"GAB1 signalosome"	"9/626"	"104/7644"	0.482677824532787	0.999989483626728	0.895417849803316	"CDKN1A/EGFR/PDGFRA/FGFR1/FGFR2/FGFR4/TRIB3/FGF17/KIT"	9
"M1"	"Viral mRNA Translation"	"Viral mRNA Translation"	"8/626"	"92/7644"	0.484115424219719	0.999989483626728	0.895417849803316	"RPL7/RPL9/RPS27/RPS26/RPS28/RPL21/RPL36A/RPS4Y1"	8
"M1"	"Regulation of PLK1 Activity at G2/M Transition"	"Regulation of PLK1 Activity at G2/M Transition"	"7/626"	"80/7644"	0.48566414910384	0.999989483626728	0.895417849803316	"UBC/UBB/TUBA4A/RAB8A/CCNB1/CDK1/CCNB2"	7
"M1"	"PI3K Cascade"	"PI3K Cascade"	"6/626"	"68/7644"	0.487350754772843	0.999989483626728	0.895417849803316	"FGFR1/CAB39L/FGFR2/FGFR4/TRIB3/FGF17"	6
"M1"	"G2/M Checkpoints"	"G2/M Checkpoints"	"4/626"	"44/7644"	0.491296066349031	0.999989483626728	0.895417849803316	"CCNB1/CDK1/PKMYT1/CCNB2"	4
"M1"	"Transcriptional activation of mitochondrial biogenesis"	"Transcriptional activation of mitochondrial biogenesis"	"4/626"	"44/7644"	0.491296066349031	0.999989483626728	0.895417849803316	"ALAS1/CYCS/NR1D1/NCOA2"	4
"M1"	"CD28 co-stimulation"	"CD28 co-stimulation"	"3/626"	"32/7644"	0.4936493799578	0.999989483626728	0.895417849803316	"TRIB3/MAP3K8/PAK3"	3
"M1"	"SHC1 events in ERBB2 signaling"	"SHC1 events in ERBB2 signaling"	"3/626"	"32/7644"	0.4936493799578	0.999989483626728	0.895417849803316	"IL6ST/EGFR/CDK1"	3
"M1"	"Chondroitin sulfate biosynthesis"	"Chondroitin sulfate biosynthesis"	"2/626"	"20/7644"	0.496139082607618	0.999989483626728	0.895417849803316	"DCN/VCAN"	2
"M1"	"N-glycan antennae elongation in the medial/trans-Golgi"	"N-glycan antennae elongation in the medial/trans-Golgi"	"2/626"	"20/7644"	0.496139082607618	0.999989483626728	0.895417849803316	"MGAT5/MGAT2"	2
"M1"	"Signaling by Hippo"	"Signaling by Hippo"	"2/626"	"20/7644"	0.496139082607618	0.999989483626728	0.895417849803316	"WWTR1/LATS1"	2
"M1"	"Xenobiotics"	"Xenobiotics"	"2/626"	"20/7644"	0.496139082607618	0.999989483626728	0.895417849803316	"CYP3A5/CYP2W1"	2
